"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 공장창고등(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"1112","서울특별시 구로구 온수동","일반","7*","","제2종일반주거","공장","12m미만","744.21","1300.00","490,000","","법인","법인","202402","29","","1975","20241211","직거래","-"
"1113","서울특별시 금천구 가산동","집합","691","가산디지털1로","준공업","공장","25m미만","89.10"," ","51,157","16","법인","법인","202402","29","","2018","-","중개거래","서울 금천구"
"1114","서울특별시 금천구 가산동","집합","345-29","가산디지털2로","준공업","공장","25m미만","130.14"," ","66,000","19","법인","개인","202402","29","","2017","-","중개거래","서울 금천구"
"1115","서울특별시 금천구 가산동","집합","691","가산디지털1로","준공업","공장","25m미만","89.10"," ","51,157","16","법인","법인","202402","29","","2018","-","중개거래","서울 금천구"
"1116","서울특별시 금천구 가산동","집합","691","가산디지털1로","준공업","공장","25m미만","89.10"," ","51,157","16","법인","법인","202402","29","","2018","-","중개거래","서울 금천구"
"1117","서울특별시 금천구 가산동","집합","691","가산디지털1로","준공업","공장","25m미만","89.10"," ","51,157","16","법인","법인","202402","29","","2018","-","중개거래","서울 금천구"
"1118","서울특별시 금천구 가산동","집합","691","가산디지털1로","준공업","공장","25m미만","89.10"," ","51,157","16","법인","법인","202402","29","","2018","-","중개거래","서울 금천구"
"1119","서울특별시 금천구 가산동","집합","691","가산디지털1로","준공업","공장","25m미만","89.10"," ","51,157","16","법인","법인","202402","29","","2018","-","중개거래","서울 금천구"
"1120","서울특별시 금천구 가산동","집합","691","가산디지털1로","준공업","공장","25m미만","89.10"," ","51,157","16","법인","법인","202402","29","","2018","-","중개거래","서울 금천구"
"1121","서울특별시 금천구 가산동","집합","691","가산디지털1로","준공업","공장","25m미만","93.50"," ","53,684","16","법인","법인","202402","29","","2018","-","중개거래","서울 금천구"
"1122","서울특별시 금천구 가산동","집합","714","범안로","준공업","공장","25m미만","34.40"," ","16,800","11","개인","개인","202402","28","","2019","-","중개거래","서울 금천구"
"1123","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","124.80"," ","44,660","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1124","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","187.20"," ","67,390","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1125","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","123.24"," ","43,890","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1126","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","246.48"," ","88,380","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1127","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","123.24"," ","43,890","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1128","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","123.24"," ","43,890","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1129","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","123.24"," ","43,890","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1130","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","206.70"," ","75,460","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1131","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","126.40"," ","44,660","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1132","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","123.24"," ","43,890","10","법인","법인","202402","28","","2003","-","중개거래","서울 구로구"
"1133","서울특별시 송파구 문정동","집합","644-2","법원로11길","제3종일반주거","공장","25m이상","98.01"," ","110,000","14","법인","법인","202402","27","","2016","-","중개거래","서울 송파구"
"1134","서울특별시 금천구 가산동","집합","569-21","가산디지털1로","준공업","공장","25m미만","148.00"," ","43,700","7","개인","법인","202402","27","","2000","-","직거래","-"
"1135","서울특별시 송파구 문정동","집합","644-2","법원로11길","일반상업","공장","25m이상","103.89"," ","115,000","14","법인","법인","202402","27","","2016","-","중개거래","서울 송파구"
"1136","서울특별시 강동구 고덕동","집합","*","","준주거","공장","-","36.88"," ","18,270","","개인","개인","202402","27","","2023","-","중개거래","서울 강동구"
"1137","서울특별시 금천구 가산동","집합","493","서부샛길","준공업","공장","12m미만","314.12"," ","96,000","6","개인","개인","202402","26","","2002","-","직거래","-"
"1138","서울특별시 성동구 성수동1가","집합","13-207","성수일로","준공업","공장","25m미만","34.32"," ","43,200","12","법인","개인","202402","26","","2019","-","중개거래","서울 성동구"
"1139","서울특별시 구로구 구로동","집합","212-26","디지털로27길","준공업","공장","12m미만","549.61"," ","192,000","3","법인","법인","202402","26","","2003","-","중개거래","서울 구로구"
"1140","서울특별시 금천구 가산동","집합","345-29","가산디지털2로","준공업","공장","25m미만","89.10"," ","52,000","8","법인","법인","202402","26","","2017","-","중개거래","서울 금천구"
"1141","서울특별시 금천구 가산동","집합","371-106","가산디지털1로","준공업","공장","25m미만","87.48"," ","74,000","10","법인","법인","202402","26","","2018","-","중개거래","서울 금천구"
"1142","서울특별시 금천구 가산동","집합","371-106","가산디지털1로","준공업","공장","25m미만","90.72"," ","76,000","10","법인","법인","202402","26","","2018","-","중개거래","서울 금천구"
"1143","서울특별시 중랑구 신내동","집합","821-2","신내역로","준주거","공장","25m미만","96.39"," ","60,500","12","법인","개인","202402","26","","2021","-","직거래","-"
"1144","서울특별시 금천구 가산동","집합","60-21","디지털로9길","준공업","공장","25m미만","80.99"," ","35,700","19","법인","개인","202402","26","","2007","-","중개거래","서울 금천구"
"1145","서울특별시 금천구 가산동","집합","448","가산디지털2로","준공업","공장","25m미만","74.40"," ","68,000","1","개인","개인","202402","26","","2001","-","중개거래","서울 금천구"
"1146","서울특별시 금천구 가산동","집합","481-10","가산디지털2로","준공업","공장","25m미만","79.42"," ","32,200","12","개인","개인","202402","26","","2003","-","중개거래","서울 금천구"
"1147","서울특별시 금천구 가산동","집합","345-29","가산디지털2로","준공업","공장","25m미만","95.75"," ","52,000","8","법인","법인","202402","26","","2017","-","중개거래","서울 금천구"
"1148","서울특별시 성동구 성수동1가","집합","13-207","성수일로","준공업","공장","25m미만","36.35"," ","45,800","12","법인","개인","202402","26","","","-","중개거래","서울 성동구"
"1149","서울특별시 노원구 공릉동","일반","2**","공릉로42길","자연녹지","자동차 관련시설","12m미만","862.56","1278.00","765,000","","개인","법인","202402","23","","","-","중개거래","서울 서초구"
"1150","서울특별시 금천구 가산동","집합","517-4","가산디지털1로","준공업","공장","25m미만","24.15"," ","17,000","17","법인","개인","202402","23","","2020","-","중개거래","서울 금천구"
"1151","서울특별시 금천구 가산동","집합","517-4","가산디지털1로","준공업","공장","25m미만","24.15"," ","17,000","20","법인","개인","202402","23","","2020","-","중개거래","서울 금천구"
"1152","서울특별시 송파구 문정동","집합","641-4","법원로","일반상업","공장","25m이상","87.89"," ","100,000","3","법인","법인","202402","23","","2016","-","중개거래","서울 송파구"
"1153","서울특별시 성동구 성수동2가","일반","2**","성수일로12가길","준공업","공장","8m미만","585.38","212.20","660,000","","법인","법인","202402","22","","1990","-","중개거래","서울 강남구"
"1154","서울특별시 성동구 성수동1가","집합","13-209","상원12길","준공업","공장","12m미만","80.36"," ","97,200","4","개인","개인","202402","22","","2021","-","중개거래","서울 성동구"
"1155","서울특별시 구로구 구로동","집합","614-50","경인로53가길","준공업","공장","12m미만","88.00"," ","51,000","4","법인","개인","202402","22","","2018","-","직거래","-"
"1156","서울특별시 송파구 문정동","집합","645-2","법원로9길","일반상업","공장","25m미만","83.52"," ","83,500","","법인","법인","202402","22","","2017","-","중개거래","서울 송파구"
"1157","서울특별시 성동구 마장동","집합","818","살곶이길","제3종일반주거","창고시설","25m미만","25.20"," ","20,000","","개인","개인","202402","22","","1998","-","중개거래","서울 성동구"
"1158","서울특별시 구로구 구로동","집합","614-50","경인로53가길","준공업","공장","12m미만","88.00"," ","51,000","4","법인","개인","202402","22","","2018","-","직거래","-"
"1159","서울특별시 성동구 성수동2가","집합","322-1","연무장길","준공업","공장","12m미만","71.97"," ","107,000","9","법인","개인","202402","21","","2020","-","중개거래","서울 성동구"
"1160","서울특별시 성동구 성수동2가","집합","322-1","연무장길","준공업","공장","12m미만","83.93"," ","122,000","9","법인","개인","202402","21","","2020","-","중개거래","서울 성동구"
"1161","서울특별시 금천구 가산동","집합","550-9","디지털로","준공업","공장","25m미만","185.54"," ","89,000","14","법인","법인","202402","21","","2018","-","중개거래","서울 금천구"
"1162","서울특별시 강남구 자곡동","집합","650","자곡로","준주거","공장","25m이상","48.34"," ","65,040","2","개인","법인","202402","21","","2023","-","중개거래","서울 강남구"
"1163","서울특별시 강남구 자곡동","집합","650","자곡로","준주거","공장","25m이상","48.34"," ","65,040","2","개인","법인","202402","21","","","20240221","중개거래","서울 강남구"
"1164","서울특별시 성동구 성수동2가","집합","280-6","아차산로17길","준공업","공장","12m미만","89.10"," ","128,500","12","법인","개인","202402","20","","2020","-","중개거래","서울 성동구"
"1165","서울특별시 강서구 마곡동","집합","773-2","마곡중앙6로","일반상업","자동차 관련시설","25m미만","14078.88"," ","1,500,000","","법인","법인","202402","20","","2015","20240325","중개거래","서울 강남구"
"1166","서울특별시 성동구 성수동2가","집합","322-1","연무장길","준공업","공장","12m미만","80.91"," ","73,500","","개인","법인","202402","20","","2020","-","중개거래","서울 성동구"
"1167","서울특별시 강서구 마곡동","집합","773-2","마곡중앙6로","일반상업","자동차 관련시설","25m미만","14078.88"," ","1,500,000","","법인","법인","202402","20","","2015","-","중개거래","서울 강남구"
"1168","서울특별시 성동구 성수동1가","집합","13-207","성수일로","준공업","공장","25m미만","84.00"," ","101,460","11","법인","법인","202402","20","","2019","-","중개거래","서울 성동구"
"1169","서울특별시 성동구 성수동1가","집합","13-207","성수일로","준공업","공장","25m미만","84.00"," ","101,460","11","법인","법인","202402","20","","2019","-","중개거래","서울 성동구"
"1170","서울특별시 송파구 문정동","집합","642-3","법원로","일반상업","공장","25m이상","32.80"," ","38,000","","개인","개인","202402","20","","2017","20240329","중개거래","경기 하남시, 서울 송파구"
"1171","서울특별시 금천구 가산동","집합","517-4","가산디지털1로","준공업","공장","25m미만","24.15"," ","15,000","20","개인","개인","202402","19","","2020","-","중개거래","서울 금천구"
"1172","서울특별시 송파구 문정동","집합","634","충민로","유통상업","창고시설","25m이상","22.68"," ","6,500","","개인","법인","202402","19","","","-","중개거래","서울 송파구"
"1173","서울특별시 영등포구 양평동3가","집합","15-1","양산로","준공업","공장","25m미만","141.18"," ","85,000","2","법인","법인","202402","19","","2007","-","중개거래","서울 영등포구"
"1174","서울특별시 금천구 가산동","집합","517-4","가산디지털1로","준공업","공장","25m미만","24.15"," ","15,000","20","개인","개인","202402","19","","2020","-","중개거래","서울 금천구"
"1175","서울특별시 구로구 구로동","집합","235-2","디지털로26길","준공업","공장","25m이상","132.80"," ","62,700","7","법인","개인","202402","16","","2005","-","중개거래","서울 구로구"
"1176","서울특별시 금천구 가산동","집합","371-106","가산디지털1로","준공업","공장","25m미만","84.78"," ","70,000","10","법인","법인","202402","16","","2018","-","중개거래","서울 금천구, 서울 노원구"
"1177","서울특별시 구로구 항동","집합","246-1","부광로","준주거","공장","25m이상","64.19"," ","14,000","","개인","개인","202402","16","","2021","20240625","중개거래","서울 구로구"
"1178","서울특별시 송파구 문정동","집합","642","송파대로","일반상업","공장","25m이상","73.36"," ","83,000","","법인","법인","202402","16","","2017","-","중개거래","서울 송파구"
"1179","서울특별시 금천구 가산동","집합","371-106","가산디지털1로","준공업","공장","25m미만","90.72"," ","75,000","10","법인","법인","202402","16","","2018","-","중개거래","서울 금천구, 서울 노원구"
"1180","서울특별시 송파구 문정동","집합","642","송파대로","일반상업","공장","25m이상","67.20"," ","75,000","","법인","법인","202402","16","","2017","-","중개거래","서울 송파구"
"1181","서울특별시 구로구 구로동","집합","170-5","디지털로33길","준공업","공장","12m미만","136.49"," ","55,000","14","개인","법인","202402","15","","2003","-","중개거래","서울 구로구"
"1182","서울특별시 금천구 가산동","집합","550-7","가산디지털2로","준공업","공장","25m미만","72.62"," ","44,741","9","법인","법인","202402","15","","2023","-","중개거래","서울 금천구"
"1183","서울특별시 구로구 구로동","집합","170-5","디지털로33길","준공업","공장","12m미만","136.49"," ","55,000","14","개인","법인","202402","15","","2003","-","중개거래","서울 구로구"
"1184","서울특별시 송파구 문정동","집합","651","송파대로","일반상업","공장","25m이상","81.00"," ","110,000","","개인","법인","202402","15","","2016","-","직거래","-"
"1185","서울특별시 성동구 성수동1가","집합","13-164","성수일로","준공업","공장","25m미만","99.20"," ","90,000","","법인","개인","202402","15","","2013","-","중개거래","서울 성동구"
"1186","서울특별시 성동구 성수동1가","집합","13-164","성수일로","준공업","공장","25m미만","124.00"," ","100,000","","법인","개인","202402","15","","2013","-","중개거래","서울 성동구"
"1187","서울특별시 금천구 가산동","집합","60-5","디지털로9길","준공업","공장","25m미만","111.95"," ","57,300","14","법인","법인","202402","14","","2010","-","중개거래","서울 금천구"
"1188","서울특별시 송파구 문정동","집합","634","충민로","유통상업","창고시설","25m이상","22.68"," ","6,000","","개인","개인","202402","13","","","-","중개거래","서울 송파구"
"1189","서울특별시 구로구 구로동","집합","222-7","디지털로32길","준공업","공장","25m이상","146.81"," ","71,663","11","법인","개인","202402","13","","2004","-","중개거래","서울 구로구"
"1190","서울특별시 성동구 성수동2가","일반","2**","뚝섬로17길","준공업","공장","12m미만","1158.48","737.00","3,214,300","","법인","개인","202402","13","","","-","중개거래","서울 성동구"
"1191","서울특별시 금천구 가산동","집합","327-24","가산디지털2로","준공업","공장","25m미만","141.40"," ","30,000","","법인","개인","202402","08","","1998","-","직거래","-"
"1192","서울특별시 금천구 가산동","집합","327-24","가산디지털2로","준공업","공장","25m미만","458.68"," ","132,500","3","법인","법인","202402","08","","1998","-","직거래","-"
"1193","서울특별시 성동구 성수동2가","집합","322-1","연무장길","준공업","공장","12m미만","82.64"," ","123,500","8","법인","개인","202402","08","","2020","-","중개거래","서울 성동구"
"1194","서울특별시 영등포구 당산동3가","집합","550","양산로","준공업","공장","25m미만","60.25"," ","54,000","","개인","개인","202402","08","","2021","-","중개거래","서울 영등포구"
"1195","서울특별시 구로구 온수동","일반","7*","","준공업","공장","12m미만","428.18","1737.00","730,000","","법인","법인","202402","07","","1998","-","직거래","-"
"1196","서울특별시 구로구 구로동","집합","197-5","디지털로33길","준공업","공장","12m미만","139.26"," ","99,000","9","법인","법인","202402","07","","2007","-","중개거래","서울 구로구"
"1197","서울특별시 구로구 구로동","집합","197-5","디지털로33길","준공업","공장","12m미만","139.26"," ","99,000","9","법인","법인","202402","07","","2007","-","중개거래","서울 구로구"
"1198","서울특별시 금천구 가산동","집합","327-32","가산디지털2로","준공업","공장","25m미만","142.56"," ","48,100","4","법인","개인","202402","07","","2008","-","중개거래","서울 금천구"
"1199","서울특별시 구로구 구로동","집합","197-5","디지털로33길","준공업","공장","12m미만","199.62"," ","142,000","9","법인","법인","202402","07","","2007","-","중개거래","서울 구로구"
"1200","서울특별시 영등포구 양평동3가","집합","16","양산로","준공업","창고시설","25m미만","36.75"," ","13,000","","개인","개인","202402","07","","","-","중개거래","서울 영등포구"
"1201","서울특별시 영등포구 당산동1가","집합","459","영등포로","준공업","공장","25m이상","102.03"," ","107,000","","법인","개인","202402","07","","2022","-","중개거래","서울 강서구, 서울 영등포구"
"1202","서울특별시 금천구 가산동","집합","371-28","가산디지털1로","준공업","공장","25m미만","132.68"," ","61,065","3","법인","개인","202402","06","","2004","-","중개거래","서울 금천구"
"1203","서울특별시 송파구 문정동","집합","632","충민로","유통상업","공장","25m이상","46.35"," ","55,500","","법인","법인","202402","06","","2008","-","중개거래","서울 송파구"
"1204","서울특별시 송파구 문정동","집합","632","충민로","유통상업","공장","25m이상","46.35"," ","55,500","","법인","법인","202402","06","","2008","-","중개거래","서울 송파구"
"1205","서울특별시 송파구 문정동","집합","632","충민로","유통상업","공장","25m이상","46.35"," ","55,500","","법인","법인","202402","06","","2008","-","중개거래","서울 송파구"
"1206","서울특별시 서초구 양재동","집합","217","양재대로11길","일반상업","자동차 관련시설","25m이상","45.20"," ","16,000","","개인","개인","202402","06","","2003","-","중개거래","서울 서초구"
"1207","서울특별시 송파구 문정동","집합","632","충민로","유통상업","공장","25m이상","46.35"," ","55,500","","법인","법인","202402","06","","2008","-","중개거래","서울 송파구"
"1208","서울특별시 금천구 가산동","집합","550-1","가산디지털2로","준공업","공장","25m미만","109.74"," ","43,000","","개인","개인","202402","06","","2005","-","중개거래","-"
"1209","서울특별시 송파구 문정동","집합","632","충민로","유통상업","공장","25m이상","46.35"," ","55,500","","법인","법인","202402","06","","2008","-","중개거래","서울 송파구"
"1210","서울특별시 송파구 문정동","집합","632","충민로","유통상업","공장","25m이상","45.32"," ","54,500","","법인","법인","202402","06","","2008","-","중개거래","서울 송파구"
"1211","서울특별시 금천구 가산동","집합","371-57","가산디지털1로","준공업","공장","25m미만","34.40"," ","25,950","3","법인","개인","202402","05","","2018","-","직거래","-"
"1212","서울특별시 성동구 성수동2가","집합","281-16","아차산로17길","준공업","공장","12m미만","112.56"," ","114,300","11","개인","법인","202402","05","","2010","-","중개거래","서울 성동구"
"1213","서울특별시 성동구 성수동2가","집합","314-13","연무장5가길","준공업","공장","8m미만","129.80"," ","197,000","","법인","법인","202402","05","","2018","-","중개거래","서울 성동구"
"1214","서울특별시 금천구 가산동","집합","371-57","가산디지털1로","준공업","공장","25m미만","34.40"," ","26,350","3","법인","법인","202402","05","","2018","-","직거래","-"
"1215","서울특별시 금천구 가산동","집합","345-19","가산디지털1로","준공업","공장","25m미만","161.39"," ","65,552","","법인","법인","202402","02","","2020","-","중개거래","서울 금천구"
"1216","서울특별시 금천구 가산동","집합","371-106","가산디지털1로","준공업","공장","25m미만","90.72"," ","63,000","7","법인","법인","202402","02","","2018","-","중개거래","서울 금천구"
"1217","서울특별시 금천구 가산동","집합","345-19","가산디지털1로","준공업","공장","25m미만","161.39"," ","65,552","","법인","법인","202402","02","","2020","-","중개거래","서울 금천구"
"1218","서울특별시 금천구 가산동","집합","345-19","가산디지털1로","준공업","공장","25m미만","166.62"," ","66,654","","법인","법인","202402","02","","2020","-","중개거래","서울 금천구"
"1219","서울특별시 금천구 가산동","집합","345-19","가산디지털1로","준공업","공장","25m미만","123.12"," ","48,779","","법인","법인","202402","02","","2020","-","중개거래","서울 금천구"
"1220","서울특별시 금천구 가산동","집합","345-19","가산디지털1로","준공업","공장","25m미만","119.32"," ","48,464","","법인","법인","202402","02","","2020","-","중개거래","서울 금천구"
"1221","서울특별시 금천구 가산동","집합","345-19","가산디지털1로","준공업","공장","25m미만","183.61"," ","74,000","","법인","법인","202402","02","","2020","-","중개거래","서울 금천구"
"1222","서울특별시 금천구 가산동","집합","345-19","가산디지털1로","준공업","공장","25m미만","161.39"," ","63,000","","법인","개인","202402","02","","2020","-","중개거래","서울 금천구"
"1223","서울특별시 금천구 가산동","집합","569-21","가산디지털1로","준공업","공장","25m미만","148.00"," ","53,015","30","법인","법인","202402","02","","2000","-","직거래","-"
"1224","서울특별시 금천구 가산동","집합","569-21","가산디지털1로","준공업","공장","25m미만","157.46"," ","56,385","","법인","법인","202402","02","","","-","직거래","-"
"1225","서울특별시 송파구 문정동","집합","642","송파대로","일반상업","공장","25m이상","89.60"," ","105,760","12","법인","법인","202402","01","","2017","-","중개거래","서울 송파구"
"1226","서울특별시 마포구 신공덕동","집합","1-48","만리재로","일반상업","창고시설","25m이상","46.37"," ","11,000","","개인","법인","202402","01","","","20240322","직거래","-"
"1227","서울특별시 금천구 가산동","집합","459-21","가산디지털2로","준공업","공장","25m미만","222.43"," ","76,364","","법인","법인","202402","01","","","20240725","중개거래","서울 금천구"
"1228","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","68.40"," ","68,940","8","법인","개인","202401","31","","2019","-","직거래","-"
"1229","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","69.13"," ","69,670","8","법인","개인","202401","31","","2019","-","직거래","-"
"1230","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","68.42"," ","68,940","8","법인","개인","202401","31","","2019","-","직거래","-"
"1231","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","70.36"," ","70,890","8","법인","개인","202401","31","","2019","-","직거래","-"
"1232","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","70.90"," ","71,890","8","법인","개인","202401","31","","2019","-","직거래","-"
"1233","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","68.40"," ","68,940","7","법인","개인","202401","31","","2019","-","직거래","-"
"1234","서울특별시 금천구 가산동","집합","670-2","가산디지털1로","준공업","공장","25m미만","112.95"," ","60,000","16","법인","법인","202401","31","","2016","-","직거래","-"
"1235","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","69.13"," ","69,670","7","법인","개인","202401","31","","2019","-","직거래","-"
"1236","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","68.42"," ","68,940","7","법인","개인","202401","31","","2019","-","직거래","-"
"1237","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","70.36"," ","70,890","7","법인","개인","202401","31","","2019","-","직거래","-"
"1238","서울특별시 구로구 구로동","집합","187-10","디지털로34길","준공업","공장","25m미만","164.58"," ","101,860","6","법인","개인","202401","31","","2005","-","중개거래","서울 구로구"
"1239","서울특별시 서초구 양재동","집합","217","양재대로11길","일반상업","자동차 관련시설","25m이상","45.20"," ","16,000","4","법인","개인","202401","31","","","-","중개거래","서울 서초구"
"1240","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","70.90"," ","71,890","7","법인","개인","202401","31","","2019","-","직거래","-"
"1241","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","69.13"," ","69,670","7","법인","개인","202401","31","","2019","-","직거래","-"
"1242","서울특별시 영등포구 영등포동6가","집합","145","영신로","준공업","공장","25m미만","62.16"," ","68,000","","법인","개인","202401","31","","2023","-","중개거래","서울 영등포구"
"1243","서울특별시 성동구 성수동2가","집합","273-36","성수이로20길","준공업","공장","12m미만","69.13"," ","69,670","8","법인","개인","202401","31","","2019","-","직거래","-"
"1244","서울특별시 금천구 가산동","집합","345-90","가산디지털2로","준공업","공장","25m미만","199.78"," ","80,000","17","개인","개인","202401","30","","2009","-","중개거래","서울 금천구"
"1245","서울특별시 영등포구 양평동1가","집합","182","영등포로","준공업","공장","25m이상","15.68"," ","31,668","5","개인","법인","202401","30","","2023","-","직거래","-"
"1246","서울특별시 구로구 구로동","집합","182-13","디지털로","준공업","공장","25m이상","136.89"," ","103,000","10","법인","개인","202401","30","","2005","-","중개거래","서울 구로구"
"1247","서울특별시 구로구 구로동","집합","182-13","디지털로","준공업","공장","25m이상","136.89"," ","103,000","10","법인","개인","202401","30","","2005","-","중개거래","서울 구로구"
"1248","서울특별시 구로구 구로동","집합","182-13","디지털로","준공업","공장","25m이상","136.89"," ","103,000","10","법인","개인","202401","30","","2005","-","중개거래","서울 구로구"
"1249","서울특별시 구로구 구로동","집합","182-13","디지털로","준공업","공장","25m이상","281.49"," ","208,000","10","법인","개인","202401","30","","2005","-","중개거래","서울 구로구"
"1250","서울특별시 구로구 구로동","집합","182-13","디지털로","준공업","공장","25m이상","280.07"," ","207,000","10","법인","개인","202401","30","","2005","-","중개거래","서울 구로구"
"1251","서울특별시 구로구 구로동","집합","182-13","디지털로","준공업","공장","25m이상","136.89"," ","103,000","10","법인","개인","202401","30","","2005","-","중개거래","서울 구로구"
"1252","서울특별시 구로구 구로동","집합","182-13","디지털로","준공업","공장","25m이상","136.89"," ","103,000","10","법인","개인","202401","30","","2005","-","중개거래","서울 구로구"
"1253","서울특별시 영등포구 양평동1가","집합","182","영등포로","준공업","공장","25m이상","15.68"," ","31,668","5","개인","법인","202401","30","","2023","-","직거래","-"
"1254","서울특별시 영등포구 양평동3가","집합","16","양산로","준공업","공장","25m미만","132.31"," ","90,000","7","법인","개인","202401","30","","2003","-","직거래","-"
"1255","서울특별시 금천구 가산동","집합","60-26","디지털로","준공업","공장","25m미만","40.54"," ","11,438","","개인","법인","202401","30","","2023","-","직거래","-"
"1256","서울특별시 성동구 성수동1가","일반","6**","아차산로1길","준공업","자동차 관련시설","25m이상","300.06","1246.00","5,012,468","","법인","법인","202401","29","","2000","20240322","직거래","-"
"1257","서울특별시 성동구 성수동1가","일반","6**","왕십리로","준공업","위험물 저장 및 처리시설","25m이상","421.33","1029.00","5,022,532","","법인","법인","202401","29","","1996","20240322","직거래","-"
"1258","서울특별시 금천구 시흥동","집합","991","시흥대로","준공업","공장","25m이상","42.74"," ","25,310","8","법인","개인","202401","29","","2019","-","직거래","-"
"1259","서울특별시 금천구 시흥동","집합","991","시흥대로","준공업","공장","25m이상","44.62"," ","27,420","8","법인","개인","202401","29","","2019","-","직거래","-"
"1260","서울특별시 강남구 자곡동","집합","649","자곡로","준주거","공장","25m미만","68.45"," ","80,000","5","법인","법인","202401","27","","2017","-","직거래","-"
"1261","서울특별시 성동구 마장동","집합","818","살곶이길","제3종일반주거","창고시설","25m미만","27.06"," ","20,000","","개인","개인","202401","26","","","-","중개거래","서울 성동구"
"1262","서울특별시 송파구 문정동","집합","645-2","법원로9길","일반상업","공장","25m미만","77.76"," ","88,140","11","법인","개인","202401","26","","2017","-","중개거래","서울 송파구"
"1263","서울특별시 송파구 문정동","집합","645-2","법원로9길","일반상업","공장","25m미만","80.64"," ","91,360","11","개인","개인","202401","26","","2017","-","중개거래","서울 송파구"
"1264","서울특별시 구로구 구로동","집합","197-22","디지털로31길","준공업","공장","25m미만","133.65"," ","77,000","","법인","개인","202401","26","","","-","중개거래","서울 구로구"
"1265","서울특별시 중랑구 상봉동","집합","485","봉화산로","제2종일반주거","공장","25m미만","330.25"," ","122,000","5","법인","법인","202401","25","","","-","중개거래","서울 중랑구"
"1266","서울특별시 성동구 마장동","집합","818","살곶이길","제3종일반주거","창고시설","25m미만","10.66"," ","7,000","","개인","개인","202401","25","","","-","중개거래","서울 성동구"
"1267","서울특별시 성동구 마장동","집합","818","살곶이길","제3종일반주거","창고시설","25m미만","21.32"," ","18,000","","개인","개인","202401","25","","","-","중개거래","서울 성동구"
