raceId,driverId,lap,position,time,time_seconds
1069,832,43,6,1:40.542,100.542
1069,832,44,6,1:40.892,100.892
1069,832,45,6,1:40.961,100.961
1069,832,46,6,1:40.851,100.851
1069,832,47,6,1:40.795,100.795
1069,832,48,6,1:41.350,101.35
1069,832,49,6,1:41.347,101.34700000000001
1069,832,50,6,1:41.114,101.114
1069,832,51,6,1:41.237,101.237
1069,832,52,6,1:41.941,101.941
1069,832,53,6,1:41.880,101.88
1069,832,54,6,1:42.690,102.69
1069,832,55,7,1:42.834,102.834
1069,832,56,7,1:42.450,102.45
1069,839,1,13,1:51.703,111.703
1069,839,2,13,1:47.036,107.036
1069,839,3,13,1:45.117,105.11699999999999
1069,839,4,20,2:19.657,139.657
1069,839,5,20,1:43.728,103.72800000000001
1069,839,6,20,1:45.194,105.194
1069,839,7,20,1:44.221,104.221
1069,839,8,20,1:43.816,103.816
1069,839,9,19,1:43.610,103.61
1069,839,10,19,1:43.365,103.36500000000001
1069,839,11,19,1:43.478,103.47800000000001
1069,839,12,18,1:44.096,104.096
1069,839,13,18,1:43.225,103.225
1069,839,14,17,1:43.427,103.42699999999999
1069,839,15,17,1:43.854,103.854
1069,839,16,17,1:43.967,103.967
1069,839,17,17,1:43.598,103.598
1069,839,18,17,1:44.415,104.41499999999999
1069,839,19,17,1:44.169,104.169
1069,839,20,17,1:44.441,104.441
1069,839,21,17,1:44.775,104.775
1069,839,22,17,1:44.430,104.43
1069,839,23,17,1:44.498,104.49799999999999
1069,839,24,17,1:44.096,104.096
1069,839,25,17,1:46.417,106.417
1069,839,26,18,2:12.872,132.872
1069,839,27,18,1:44.363,104.363
1069,839,28,18,1:42.194,102.194
1069,839,29,18,1:42.448,102.44800000000001
1069,839,30,18,1:42.427,102.42699999999999
1069,839,31,18,1:42.714,102.714
1069,839,32,18,1:42.599,102.59899999999999
1069,839,33,18,1:43.075,103.075
1069,839,34,18,1:43.903,103.90299999999999
1069,839,35,17,1:42.623,102.62299999999999
1069,839,36,17,1:42.401,102.40100000000001
1069,839,37,17,1:42.705,102.705
1069,839,38,17,1:44.403,104.40299999999999
1069,839,39,17,1:42.425,102.425
1069,839,40,18,2:05.186,125.186
1069,840,1,18,1:54.903,114.90299999999999
1069,840,2,17,1:45.909,105.90899999999999
1069,840,3,17,1:46.300,106.3
1069,840,4,16,1:45.040,105.03999999999999
1069,840,5,16,1:45.118,105.118
1069,840,6,16,1:44.676,104.676
1069,840,7,16,1:44.431,104.431
1069,840,8,15,1:44.038,104.038
1069,840,9,14,1:44.009,104.009
1069,840,10,12,1:43.925,103.925
1069,840,11,10,1:43.513,103.513
1069,840,12,11,1:45.106,105.106
1069,840,13,10,1:44.213,104.213
1069,840,14,10,1:44.028,104.02799999999999
1069,840,15,10,1:44.039,104.039
1069,840,16,9,1:44.273,104.273
1069,840,17,9,1:44.270,104.27000000000001
1069,840,18,10,1:46.355,106.35499999999999
1069,840,19,15,2:02.242,122.242
1069,840,20,15,1:43.419,103.419
1069,840,21,15,1:43.098,103.098
1069,840,22,15,1:42.419,102.419
1069,840,23,15,1:42.164,102.164
1069,840,24,15,1:42.669,102.669
1069,840,25,15,1:42.927,102.92699999999999
1069,840,26,15,1:43.496,103.49600000000001
1069,840,27,14,1:52.200,112.2
1069,840,28,14,1:43.470,103.47
1069,840,29,12,1:43.550,103.55
1069,840,30,12,1:42.586,102.586
1069,840,31,12,1:42.684,102.684
1069,840,32,11,1:42.311,102.311
1069,840,33,10,1:44.478,104.47800000000001
1069,840,34,12,1:44.675,104.675
1069,840,35,14,2:00.077,120.077
1069,840,36,14,1:41.189,101.189
1069,840,37,14,1:41.478,101.47800000000001
1069,840,38,14,1:41.570,101.57
1069,840,39,14,1:41.450,101.45
1069,840,40,13,1:41.341,101.34100000000001
1069,840,41,14,1:43.090,103.09
1069,840,42,14,1:42.410,102.41
1069,840,43,14,1:41.895,101.89500000000001
1069,840,44,14,1:43.711,103.711
1069,840,45,14,1:41.716,101.71600000000001
1069,840,46,14,1:41.337,101.337
1069,840,47,14,1:41.381,101.381
1069,840,48,14,1:41.480,101.47999999999999
1069,840,49,14,1:43.408,103.408
1069,840,50,13,1:42.296,102.29599999999999
1069,840,51,13,1:41.884,101.884
1069,840,52,13,1:42.893,102.893
1069,840,53,13,1:42.615,102.61500000000001
1069,840,54,13,1:42.169,102.169
1069,840,55,12,1:43.869,103.869
1069,841,1,11,1:50.440,110.44
1069,841,2,11,1:47.255,107.255
1069,841,3,11,1:44.965,104.965
1069,841,4,11,1:44.531,104.531
1069,841,5,11,1:44.263,104.263
1069,841,6,11,1:44.285,104.285
1069,841,7,11,1:44.131,104.131
1069,841,8,11,1:44.455,104.455
1069,841,9,16,2:02.202,122.202
1069,841,10,15,1:43.096,103.096
1069,841,11,15,1:43.440,103.44
1069,841,12,14,1:43.189,103.189
1069,841,13,13,1:43.484,103.48400000000001
1069,841,14,12,1:43.260,103.25999999999999
1069,841,15,12,1:43.894,103.894
1069,841,16,12,1:43.880,103.88
1069,841,17,12,1:43.300,103.3
1069,841,18,11,1:43.397,103.39699999999999
1069,841,19,11,1:44.648,104.648
1069,841,20,12,1:45.524,105.524
1069,841,21,12,1:44.476,104.476
1069,841,22,12,1:43.737,103.737
1069,841,23,11,1:43.507,103.507
1069,841,24,11,1:43.908,103.908
1069,841,25,12,1:45.277,105.277
1069,841,26,12,1:44.481,104.481
1069,841,27,15,2:10.997,130.997
1069,841,28,15,1:40.792,100.792
1069,841,29,15,1:41.701,101.701
1069,841,30,15,1:41.632,101.632
1069,841,31,15,1:41.560,101.56
1069,841,32,14,1:41.602,101.602
1069,841,33,14,1:41.925,101.925
1069,841,34,14,1:41.932,101.932
1069,841,35,13,1:41.964,101.964
1069,841,36,13,1:41.689,101.689
1069,841,37,13,1:41.527,101.527
1069,841,38,13,1:43.930,103.93
1069,841,39,12,1:41.719,101.719
1069,841,40,11,1:41.475,101.475
1069,841,41,11,1:42.689,102.689
1069,841,42,11,1:41.831,101.831
1069,841,43,11,1:41.767,101.767
1069,841,44,11,1:41.145,101.14500000000001
1069,841,45,11,1:41.776,101.77600000000001
1069,841,46,11,1:41.289,101.289
1069,841,47,11,1:41.544,101.544
1069,841,48,11,1:41.790,101.78999999999999
1069,841,49,11,1:41.918,101.918
1069,841,50,12,1:43.225,103.225
1069,841,51,12,1:42.423,102.423
1069,841,52,11,1:42.435,102.435
1069,841,53,11,1:42.805,102.805
1069,841,54,11,1:44.755,104.755
1069,841,55,11,1:42.751,102.751
1069,842,1,10,1:49.796,109.79599999999999
1069,842,2,10,1:47.388,107.388
1069,842,3,9,1:43.167,103.167
1069,842,4,9,1:43.219,103.219
1069,842,5,9,1:43.970,103.97
1069,842,6,9,1:44.237,104.237
1069,842,7,9,1:44.368,104.368
1069,842,8,9,1:44.557,104.557
1069,842,9,9,1:44.149,104.149
1069,842,10,8,1:43.462,103.462
1069,842,11,13,2:02.604,122.604
1069,842,12,13,1:42.015,102.015
1069,842,13,12,1:44.982,104.982
1069,842,14,20,2:29.128,149.128
1069,844,1,4,1:45.695,105.695
1069,844,2,4,1:43.439,103.439
1069,844,3,4,1:42.544,102.544
1069,844,4,4,1:42.876,102.876
1069,844,5,4,1:43.070,103.07
1069,844,6,4,1:42.894,102.894
1069,844,7,4,1:42.758,102.75800000000001
1069,844,8,4,1:42.504,102.50399999999999
1069,844,9,4,1:42.881,102.881
1069,844,10,4,1:42.274,102.274
1069,844,11,3,1:42.056,102.056
1069,844,12,3,1:42.831,102.831
1069,844,13,4,2:00.732,120.732
1069,844,14,4,1:41.037,101.037
1069,844,15,4,1:41.634,101.634
1069,844,16,4,1:41.629,101.62899999999999
1069,844,17,4,1:41.035,101.035
1069,844,18,4,1:41.107,101.107
1069,844,19,4,1:41.120,101.12
1069,844,20,4,1:41.107,101.107
1069,844,21,4,1:41.164,101.164
1069,844,22,4,1:41.691,101.691
1069,844,23,4,1:41.065,101.065
1069,844,24,4,1:41.198,101.19800000000001
1069,844,25,4,1:41.194,101.194
1069,844,26,4,1:40.933,100.93299999999999
1069,844,27,4,1:52.284,112.28399999999999
1069,844,28,4,1:41.371,101.37100000000001
1069,844,29,4,1:41.033,101.033
1069,844,30,4,1:42.445,102.445
1069,844,31,3,1:42.246,102.24600000000001
1069,844,32,3,1:42.603,102.60300000000001
1069,844,33,4,1:59.567,119.56700000000001
1069,844,34,4,1:40.065,100.065
1069,844,35,4,1:40.519,100.519
1069,844,36,4,1:40.184,100.184
1069,844,37,4,1:40.061,100.061
1069,844,38,4,1:40.957,100.957
1069,844,39,4,1:41.103,101.10300000000001
1069,844,40,4,1:40.229,100.229
1069,844,41,4,1:39.303,99.303
1069,844,42,4,1:40.484,100.48400000000001
1069,844,43,4,1:40.573,100.57300000000001
1069,844,44,4,1:40.335,100.33500000000001
1069,844,45,4,1:40.162,100.162
1069,844,46,4,1:40.010,100.00999999999999
1069,844,47,4,1:39.753,99.753
1069,844,48,4,1:40.281,100.281
1069,844,49,4,1:40.245,100.245
1069,844,50,4,1:40.712,100.712
1069,844,51,4,1:40.778,100.77799999999999
1069,844,52,4,1:40.632,100.632
1069,844,53,4,1:41.265,101.265
1069,844,54,4,1:41.776,101.77600000000001
1069,844,55,4,1:41.912,101.912
1069,844,56,4,1:43.442,103.44200000000001
1069,846,1,7,1:48.365,108.36500000000001
1069,846,2,7,1:44.746,104.74600000000001
1069,846,3,7,1:43.728,103.72800000000001
1069,846,4,7,1:42.990,102.99000000000001
1069,846,5,7,1:43.297,103.297
1069,846,6,7,1:43.399,103.399
1069,846,7,7,1:43.063,103.063
1069,846,8,7,1:44.775,104.775
1069,846,9,7,1:43.888,103.888
1069,846,10,7,1:43.368,103.368
1069,846,11,11,2:00.686,120.686
1069,846,12,10,1:42.244,102.244
1069,846,13,8,1:42.419,102.419
1069,846,14,8,1:42.984,102.98400000000001
1069,846,15,8,1:41.986,101.98599999999999
1069,846,16,7,1:42.375,102.375
1069,846,17,7,1:42.021,102.021
1069,846,18,7,1:41.803,101.803
1069,846,19,7,1:41.577,101.577
1069,846,20,7,1:41.828,101.828
1069,846,21,7,1:41.972,101.97200000000001
1069,846,22,7,1:41.811,101.811
1069,846,23,7,1:41.400,101.4
1069,846,24,7,1:41.515,101.515
1069,846,25,7,1:43.332,103.332
1069,846,26,7,1:42.000,102.0
1069,846,27,7,1:50.136,110.136
1069,846,28,7,1:42.317,102.31700000000001
1069,846,29,7,1:42.453,102.453
1069,846,30,6,1:43.499,103.499
1069,846,31,8,2:03.844,123.844
1069,846,32,8,1:41.524,101.524
1069,846,33,8,1:41.184,101.184
1069,846,34,8,1:40.948,100.94800000000001
1069,846,35,8,1:41.426,101.426
1069,846,36,8,1:41.316,101.316
1069,846,37,8,1:40.498,100.49799999999999
1069,846,38,8,1:40.735,100.735
1069,846,39,8,1:40.631,100.631
1069,846,40,8,1:40.275,100.275
1069,846,41,8,1:40.228,100.22800000000001
1069,846,42,8,1:40.442,100.44200000000001
1069,846,43,8,1:40.405,100.405
1069,846,44,8,1:40.738,100.738
1069,846,45,8,1:40.634,100.634
1069,846,46,8,1:40.448,100.44800000000001
1069,846,47,8,1:40.853,100.85300000000001
1069,846,48,8,1:40.876,100.876
1069,846,49,8,1:41.000,101.0
1069,846,50,8,1:40.983,100.983
1069,846,51,8,1:41.434,101.434
1069,846,52,8,1:41.119,101.119
1069,846,53,8,1:41.381,101.381
1069,846,54,8,1:41.713,101.713
1069,846,55,8,1:42.035,102.035
1069,846,56,8,1:42.300,102.3
1069,847,1,14,1:52.586,112.586
1069,847,2,14,1:46.652,106.652
1069,847,3,14,1:46.087,106.087
1069,847,4,13,1:44.340,104.34
1069,847,5,13,1:44.108,104.108
1069,847,6,13,1:44.695,104.695
1069,847,7,13,1:44.401,104.40100000000001
1069,847,8,13,1:44.608,104.608
1069,847,9,13,1:45.120,105.12
1069,847,10,17,2:00.961,120.961
1069,847,11,17,1:42.649,102.649
1069,847,12,16,1:43.064,103.064
1069,847,13,16,1:43.993,103.993
1069,847,14,15,1:43.719,103.719
1069,847,15,15,1:43.716,103.71600000000001
1069,847,16,15,1:44.142,104.142
1069,847,17,15,1:43.723,103.723
1069,847,18,14,1:43.523,103.523
1069,847,19,13,1:43.549,103.549
1069,847,20,13,1:43.845,103.845
1069,847,21,13,1:44.368,104.368
1069,847,22,13,1:43.726,103.726
1069,847,23,13,1:43.665,103.66499999999999
1069,847,24,13,1:44.190,104.19
1069,847,25,14,1:44.917,104.917
1069,847,26,14,1:44.819,104.819
1069,847,27,13,1:52.520,112.52000000000001
1069,847,28,13,1:43.873,103.87299999999999
1069,847,29,13,1:45.184,105.184
1069,847,30,13,1:44.184,104.184
1069,847,31,13,1:46.447,106.447
1069,847,32,15,2:02.344,122.344
1069,847,33,15,1:41.877,101.87700000000001
1069,847,34,15,1:41.790,101.78999999999999
1069,847,35,15,1:41.972,101.97200000000001
1069,847,36,15,1:41.120,101.12
1069,847,37,15,1:41.936,101.936
1069,847,38,15,1:42.011,102.011
1069,847,39,15,1:41.571,101.571
1069,847,40,15,1:42.221,102.221
1069,847,41,15,1:44.771,104.771
1069,847,42,15,1:42.371,102.37100000000001
1069,847,43,15,1:42.028,102.02799999999999
1069,847,44,15,1:41.691,101.691
1069,847,45,15,1:41.559,101.559
1069,847,46,15,1:42.903,102.90299999999999
1069,847,47,15,1:41.930,101.93
1069,847,48,15,1:41.709,101.709
1069,847,49,15,1:41.996,101.99600000000001
1069,847,50,14,1:42.592,102.592
1069,847,51,14,1:42.059,102.059
1069,847,52,14,1:42.305,102.305
1069,847,53,14,1:43.350,103.35
1069,847,54,14,1:42.804,102.804
1069,847,55,14,1:43.467,103.467
1069,849,1,19,1:55.415,115.41499999999999
1069,849,2,19,1:46.931,106.931
1069,849,3,19,1:46.217,106.217
1069,849,4,18,1:45.602,105.602
1069,849,5,18,1:45.267,105.267
1069,849,6,19,2:10.949,130.949
1069,849,7,19,1:43.694,103.694
1069,849,8,18,1:43.366,103.366
1069,849,9,18,1:43.442,103.44200000000001
1069,849,10,18,1:43.427,103.42699999999999
1069,849,11,18,1:43.666,103.666
1069,849,12,17,1:43.525,103.525
1069,849,13,17,1:44.045,104.045
1069,849,14,16,1:44.131,104.131
1069,849,15,16,1:44.068,104.068
1069,849,16,16,1:44.190,104.19
1069,849,17,16,1:43.980,103.97999999999999
1069,849,18,16,1:43.989,103.989
1069,849,19,16,1:44.421,104.42099999999999
1069,849,20,16,1:44.021,104.021
1069,849,21,16,1:44.310,104.31
1069,849,22,16,1:44.527,104.527
1069,849,23,16,1:44.726,104.726
1069,849,24,16,1:44.598,104.598
1069,849,25,16,1:45.229,105.229
1069,849,26,17,2:09.179,129.179
1069,849,27,17,1:45.211,105.211
1069,849,28,17,1:42.693,102.693
1069,849,29,17,1:42.989,102.989
1069,849,30,17,1:42.760,102.75999999999999
1069,849,31,17,1:45.076,105.076
1069,849,32,17,1:43.223,103.223
1069,849,33,17,1:42.888,102.888
1069,849,34,17,1:43.914,103.914
1069,849,35,16,1:42.535,102.535
1069,849,36,16,1:42.464,102.464
1069,849,37,16,1:42.768,102.768
1069,849,38,16,1:42.825,102.825
1069,849,39,16,1:43.866,103.866
1069,849,40,16,1:42.041,102.041
1069,849,41,16,1:42.738,102.738
1069,849,42,16,1:42.643,102.643
1069,849,43,16,1:42.282,102.282
1069,849,44,16,1:42.198,102.19800000000001
1069,849,45,16,1:42.091,102.09100000000001
1069,849,46,16,1:41.818,101.818
1069,849,47,16,1:42.268,102.268
1069,849,48,16,1:42.511,102.511
1069,849,49,16,1:43.241,103.241
1069,849,50,15,1:47.707,107.707
1069,849,51,15,1:45.107,105.107
1069,849,52,15,1:44.111,104.11099999999999
1069,849,53,15,1:43.915,103.91499999999999
1069,849,54,15,1:45.003,105.003
1069,849,55,15,1:43.709,103.709
1069,852,1,8,1:48.808,108.80799999999999
1069,852,2,8,1:45.603,105.60300000000001
1069,852,3,8,1:44.335,104.33500000000001
1069,852,4,8,1:43.747,103.747
1069,852,5,8,1:44.162,104.162
1069,852,6,8,1:44.277,104.277
1069,852,7,8,1:44.283,104.283
1069,852,8,8,1:44.101,104.101
1069,852,9,8,1:44.391,104.39099999999999
1069,852,10,14,2:02.899,122.899
1069,852,11,12,1:42.046,102.04599999999999
1069,852,12,12,1:42.704,102.70400000000001
1069,852,13,11,1:42.855,102.85499999999999
1069,852,14,11,1:43.349,103.34899999999999
1069,852,15,11,1:43.815,103.815
1069,852,16,10,1:43.680,103.68
1069,852,17,10,1:43.759,103.759
1069,852,18,8,1:42.885,102.88499999999999
1069,852,19,9,1:43.698,103.69800000000001
1069,852,20,9,1:43.265,103.265
1069,852,21,9,1:43.049,103.049
1069,852,22,9,1:43.118,103.118
1069,852,23,9,1:42.439,102.439
1069,852,24,9,1:42.629,102.62899999999999
1069,852,25,9,1:42.666,102.666
1069,852,26,9,1:42.993,102.993
1069,852,27,9,1:51.664,111.664
1069,852,28,9,1:42.797,102.797
1069,852,29,9,1:42.618,102.618
1069,852,30,9,1:43.395,103.39500000000001
1069,852,31,9,1:44.043,104.043
1069,852,32,9,1:44.153,104.15299999999999
1069,852,33,11,2:04.229,124.229
1069,852,34,10,1:42.217,102.217
1069,852,35,10,1:42.024,102.024
1069,852,36,10,1:41.711,101.711
1069,852,37,10,1:41.660,101.66
1069,852,38,10,1:41.594,101.594
1069,852,39,9,1:41.480,101.47999999999999
1069,852,40,9,1:41.413,101.413
1069,852,41,9,1:41.697,101.697
1069,852,42,9,1:43.927,103.92699999999999
1069,852,43,9,1:42.614,102.614
1069,852,44,9,1:41.312,101.312
1069,852,45,9,1:41.331,101.331
1069,852,46,9,1:41.478,101.47800000000001
1069,852,47,9,1:41.151,101.15100000000001
1069,852,48,9,1:41.716,101.71600000000001
1069,852,49,9,1:41.531,101.531
1069,852,50,9,1:41.853,101.85300000000001
1069,852,51,9,1:41.872,101.872
1069,852,52,9,1:41.808,101.80799999999999
1069,852,53,9,1:42.403,102.40299999999999
1069,852,54,9,1:42.385,102.38499999999999
1069,852,55,9,1:42.449,102.449
1069,853,1,20,1:55.428,115.428
1069,853,2,20,2:11.965,131.965
1069,853,3,20,1:43.702,103.702
1069,853,4,19,1:44.610,104.61
1069,853,5,19,1:45.006,105.006
1069,853,6,18,1:45.529,105.529
1069,853,7,18,1:45.917,105.917
1069,853,8,19,1:46.681,106.681
1069,853,9,20,1:46.586,106.586
1069,853,10,20,1:45.344,105.344
1069,853,11,20,1:45.538,105.538
1069,853,12,20,1:46.001,106.001
1069,853,13,20,1:45.956,105.956
1069,853,14,19,1:45.759,105.759
1069,853,15,19,1:46.000,106.0
1069,853,16,19,1:46.559,106.559
1069,853,17,19,1:45.849,105.84899999999999
1069,853,18,19,1:46.058,106.05799999999999
1069,853,19,19,1:46.793,106.793
1069,853,20,19,1:46.805,106.805
1069,853,21,19,1:47.405,107.405
1069,853,22,19,1:45.829,105.82900000000001
1069,853,23,19,1:48.314,108.314
1069,853,24,19,1:47.399,107.399
1069,853,25,19,2:06.636,126.636
1069,853,26,19,1:53.269,113.269
1069,853,27,19,1:43.595,103.595
1069,853,28,19,1:44.443,104.443
1069,853,29,19,1:44.214,104.214
1069,853,30,19,1:48.426,108.426
1069,853,31,19,1:44.390,104.39
1069,853,32,19,1:43.771,103.771
1069,853,33,19,1:43.862,103.862
1069,853,34,19,1:43.844,103.844
1069,853,35,19,1:43.602,103.602
1069,853,36,19,1:43.863,103.863
1069,853,37,19,1:47.875,107.875
1069,853,38,19,2:03.594,123.594
1069,853,39,19,1:46.284,106.28399999999999
1069,853,40,19,1:47.874,107.874
1069,853,41,18,1:43.013,103.013
1069,853,42,18,1:42.886,102.886
1069,853,43,18,1:46.483,106.483
1069,853,44,18,1:43.127,103.12700000000001
1069,853,45,18,1:42.975,102.975
1069,853,46,18,1:43.189,103.189
1069,853,47,18,1:43.372,103.372
1069,853,48,18,1:43.256,103.256
1069,853,49,18,1:43.594,103.594
1069,853,50,17,1:43.148,103.148
1069,853,51,17,1:50.102,110.102
1069,853,52,17,1:45.020,105.02000000000001
1069,853,53,17,1:44.245,104.245
1069,853,54,17,1:44.680,104.68
1069,854,1,17,1:54.422,114.422
1069,854,2,18,1:47.013,107.013
1069,854,3,18,1:46.152,106.152
1069,854,4,17,1:45.217,105.217
1069,854,5,17,1:45.205,105.205
1069,854,6,17,1:45.366,105.366
1069,854,7,17,1:45.670,105.67
1069,854,8,16,1:45.565,105.565
1069,854,9,15,1:45.360,105.36
1069,854,10,13,1:45.127,105.12700000000001
1069,854,11,14,1:45.930,105.93
1069,854,12,19,2:04.635,124.635
1069,854,13,19,1:43.505,103.505
1069,854,14,18,1:43.865,103.86500000000001
1069,854,15,18,1:44.098,104.098
1069,854,16,18,1:43.820,103.82
1069,854,17,18,1:43.949,103.949
1069,854,18,18,1:44.071,104.071
1069,854,19,18,1:44.979,104.979
1069,854,20,18,1:44.116,104.116
1069,854,21,18,1:44.614,104.614
1069,854,22,18,1:44.672,104.672
1069,854,23,18,1:44.498,104.49799999999999
1069,854,24,18,1:45.815,105.815
1069,854,25,18,1:45.510,105.50999999999999
1069,854,26,16,1:43.939,103.939
1069,854,27,16,1:52.550,112.55
1069,854,28,16,1:43.561,103.561
1069,854,29,16,1:43.927,103.92699999999999
1069,854,30,16,1:45.958,105.958
1069,854,31,16,1:44.319,104.319
1069,854,32,16,1:45.036,105.036
1069,854,33,16,1:44.286,104.286
1069,854,34,16,1:44.943,104.943
1069,854,35,18,2:02.135,122.135
1069,854,36,18,1:41.395,101.39500000000001
1069,854,37,18,1:41.811,101.811
1069,854,38,18,1:42.693,102.693
1069,854,39,18,1:42.173,102.173
1069,854,40,17,1:42.296,102.29599999999999
1069,854,41,17,1:42.923,102.923
1069,854,42,17,1:49.918,109.918
1069,854,43,17,1:42.761,102.761
1069,854,44,17,1:42.119,102.119
1069,854,45,17,1:42.080,102.08
1069,854,46,17,1:42.189,102.189
1069,854,47,17,1:42.492,102.49199999999999
1069,854,48,17,1:42.313,102.313
1069,854,49,17,1:42.945,102.945
1069,854,50,16,1:42.898,102.898
1069,854,51,16,1:42.544,102.544
1069,854,52,16,1:43.321,103.321
1069,854,53,16,1:46.090,106.09
1069,854,54,16,1:43.375,103.375
1070,1,1,2,1:46.593,106.593
1070,1,2,2,2:11.403,131.403
1070,1,3,2,2:06.513,126.513
1070,1,4,2,2:06.587,126.587
1070,1,5,2,1:22.545,82.545
1070,1,6,2,1:22.254,82.254
1070,1,7,2,1:21.947,81.947
1070,1,8,2,1:21.735,81.735
1070,1,9,2,1:21.520,81.52
1070,1,10,2,1:21.105,81.105
1070,1,11,2,1:21.141,81.14099999999999
1070,1,12,2,1:21.261,81.261
1070,1,13,2,1:21.985,81.985
1070,1,14,2,1:21.981,81.981
1070,1,15,2,1:21.575,81.575
1070,1,16,2,1:21.526,81.526
1070,1,17,2,1:21.274,81.274
1070,1,18,2,1:21.203,81.203
1070,1,19,2,1:21.619,81.619
1070,1,20,2,1:22.030,82.03
1070,1,21,2,1:21.387,81.387
1070,1,22,2,1:21.930,81.93
1070,1,23,2,1:21.627,81.627
1070,1,24,2,1:21.398,81.398
1070,1,25,2,1:21.430,81.43
1070,1,26,2,1:21.846,81.846
1070,1,27,2,1:21.394,81.394
1070,1,28,2,1:21.595,81.595
1070,1,29,3,1:25.054,85.054
1070,1,30,4,1:41.412,101.412
1070,1,31,3,1:19.953,79.953
1070,1,32,3,1:20.218,80.218
1070,1,33,3,1:20.456,80.456
1070,1,34,3,1:20.526,80.526
1070,1,35,3,1:20.527,80.527
1070,1,36,3,1:20.312,80.312
1070,1,37,3,1:20.542,80.542
1070,1,38,3,1:21.570,81.57
1070,1,39,3,1:20.944,80.944
1070,1,40,3,1:20.209,80.209
1070,1,41,2,1:20.378,80.378
1070,1,42,2,1:20.412,80.412
1070,1,43,2,1:20.209,80.209
1070,1,44,2,1:20.965,80.965
1070,1,45,2,1:19.834,79.834
1070,1,46,2,1:20.683,80.68299999999999
1070,1,47,2,1:20.970,80.97
1070,1,48,2,1:20.419,80.419
1070,1,49,2,1:20.672,80.672
1070,1,50,2,1:20.461,80.461
1070,1,51,2,1:20.111,80.111
1070,1,52,2,1:20.224,80.224
1070,1,53,2,1:20.130,80.13
1070,1,54,2,1:20.628,80.628
1070,1,55,2,1:20.281,80.281
1070,1,56,2,1:20.577,80.577
1070,1,57,2,1:21.141,81.14099999999999
1070,1,58,2,1:20.427,80.42699999999999
1070,1,59,2,1:20.727,80.727
1070,1,60,2,1:20.749,80.749
1070,1,61,2,1:20.961,80.961
1070,1,62,2,1:20.220,80.22
1070,1,63,2,1:19.981,79.981
1070,1,64,2,1:20.330,80.33
1070,1,65,2,1:20.320,80.32
1070,1,66,2,1:19.820,79.82
1070,1,67,2,1:20.127,80.127
1070,1,68,2,1:20.430,80.43
1070,1,69,2,1:20.236,80.236
1070,1,70,2,1:20.319,80.319
1070,1,71,2,1:20.772,80.77199999999999
1070,4,1,12,2:04.519,124.519
1070,4,2,12,2:12.938,132.938
1070,4,3,12,2:06.512,126.512
1070,4,4,12,1:53.425,113.425
1070,4,5,11,1:24.482,84.482
1070,4,6,11,1:24.699,84.699
1070,4,7,11,1:25.095,85.095
1070,4,8,11,1:24.180,84.18
1070,4,9,11,1:24.340,84.34
1070,4,10,10,1:23.512,83.512
1070,4,11,10,1:23.340,83.34
1070,4,12,10,1:23.128,83.128
1070,4,13,10,1:23.068,83.068
1070,4,14,10,1:23.046,83.04599999999999
1070,4,15,10,1:22.840,82.84
1070,4,16,10,1:22.759,82.759
1070,4,17,9,1:22.508,82.508
1070,4,18,9,1:22.249,82.249
1070,4,19,9,1:22.384,82.384
1070,4,20,9,1:22.597,82.59700000000001
1070,4,21,9,1:22.677,82.67699999999999
1070,4,22,9,1:22.587,82.587
1070,4,23,9,1:22.726,82.726
1070,4,24,9,1:22.531,82.531
1070,4,25,9,1:22.565,82.565
1070,4,26,9,1:22.288,82.288
1070,4,27,9,1:22.092,82.092
1070,4,28,9,1:22.637,82.637
1070,4,29,9,1:22.382,82.382
1070,4,30,9,1:22.720,82.72
1070,4,31,8,1:22.507,82.507
1070,4,32,9,1:23.832,83.832
1070,4,33,8,1:21.843,81.843
1070,4,34,7,1:21.940,81.94
1070,4,35,7,1:22.123,82.123
1070,4,36,7,1:21.991,81.991
1070,4,37,7,1:22.348,82.348
1070,4,38,7,1:22.147,82.14699999999999
1070,4,39,7,1:25.985,85.985
1070,4,40,10,1:41.483,101.483
1070,4,41,10,1:21.093,81.093
1070,4,42,10,1:21.878,81.878
1070,4,43,10,1:20.935,80.935
1070,4,44,10,1:21.026,81.026
1070,4,45,9,1:21.501,81.501
1070,4,46,9,1:21.530,81.53
1070,4,47,9,1:21.839,81.839
1070,4,48,9,1:23.159,83.15899999999999
1070,4,49,9,1:21.197,81.197
1070,4,50,9,1:21.160,81.16
1070,4,51,9,1:20.814,80.814
1070,4,52,9,1:20.863,80.863
1070,4,53,9,1:20.888,80.888
1070,4,54,9,1:20.711,80.711
1070,4,55,9,1:21.062,81.062
1070,4,56,9,1:21.165,81.16499999999999
1070,4,57,9,1:21.542,81.542
1070,4,58,9,1:21.360,81.36
1070,4,59,9,1:21.061,81.061
1070,4,60,9,1:21.331,81.331
1070,4,61,9,1:21.259,81.259
1070,4,62,9,1:21.027,81.027
1070,4,63,9,1:21.201,81.201
1070,4,64,9,1:24.494,84.494
1070,4,65,9,1:21.222,81.22200000000001
1070,4,66,9,1:20.936,80.936
1070,4,67,9,1:20.975,80.975
1070,4,68,9,1:20.836,80.836
1070,4,69,9,1:20.841,80.84100000000001
1070,4,70,9,1:20.844,80.844
1070,8,1,10,2:00.645,120.645
1070,8,2,10,2:14.411,134.411
